id,title,abstract
5922,"Soil type change with Soil horizont, 5 forest plots, 2009","anhand von pH-Werten und Texturdaten mussten einige Horizontbezeichnungen und damit der Bodentyp geändert werden, z.Bsp: HEW1_BEW_B ist jetzt HEW1_Bw1_B"
5940,VBScript for Excel processing,"Script (VBScript) add, delete or change rows or columns Lines: 122 - 214"
5960,Central Soil Storage Facility Jena  Dublicates,This dataset is used to remove dublicated samples from data set 6227
6000,Resistograph measurements on dead wood on one Hainich forest plot in 2009 - Header,Kopfdaten zu den Bohrwiderstandsmessungen mit dem Resistographen 4450 P/S
6001,Resistograph measurements on dead wood on one Hainich forest plot in 2009 - Data,Messdaten zu den Bohrwiderstandsmessungen mit dem Resistographen 4450 P/S
6040,"forest landscape metrics, ALB forest plots, 2009","Regional digital forest management maps (""Forsteinrichtungsdaten"") provide detailed information on tree composition, stand age, and management type on the stand level readily available to forest managers. 
The ""Forsteinrichtungsdaten"" of the Schwäbische Alb with information was obtained from regional authorities (Regierungspräsidium Tübingen, Fogis 2006). The digital maps accurately described at least 90 % of forest stands, based on our experience with field inventories (Biodiversity Exploratories project, unpublished).
We categorized forest stand compositions based on the dominant overstory trees beech and spruce with a threshold level of 70 % of dominant trees into six deciduous and conifer stand compositions: beech, beech-mixed, mixed-deciduous spruce, spruce-mixed and mixed-coniferous. Stand age was considered for the oldest tree layer within stands.
For forest landscape metrics around experimental plots, we primarily extracted the number of patches as given by the distinct forest stands, mean stand sizes, mean perimeter/area ratios, the number of different stand compositions (patch richness with/and without distinguishing stand age) at 20 radial spatial extents (buffers) between 100 and 2,000 meters centred at each experimental plot using ArcView 3.2 and ArcGIS 9.1 (ESRI, Redlands, California). We further calculated  three Shannon-Indices (base = exp(1)) based on a) the number of different forest stand types, b) number of different forest stand types considering forest age and c) the aerial extent of different forest stand types for describing forest landscape compositional heterogeneity.
Note that the spatial extent (buffer sizes ranging from 100-2000m) is included in the title of variables (e.g, ""CAP.Forest.100buff"" is a variable at a spatial extent of 100 m radii around experimental plots, whereas ""CAP.Forest.2000buff"" refers to a buffer width of 2000 m for the same variable). Note further that variables are not yet scaled/ standardized which is recommendable for most kind of analysis.

For a reference of data usage see the following paper: Wells, K., Böhm, S.M., Boch, S., Fischer, M. & Kalko, E.K.V. (2011) Local and landscape-scale forest attributes differ in their impact on bird assemblages across years in forest production landscapes. Basic and Applied Ecology, 12, 97-106"
6060,"Vegetation Records for Grassland GPs, 2007-2009, Header Data and Species Identities","'Sammelarten"" sind durch agg= Aggregate oder total gekennzeichnet. Sie umfassen jene Taxa, die teilweise bis zur Kleinart, Subspecies oder Varietas bestimmt wurden, teilweise aber auch nur auf Gattungs- (... spec. (indet.)) oder Artebene. Taxonomie nach Wisskirchen,Haeupler (1998)Standardliste für Deutschland. Lebensformen nach Raunkiaer, C. (1910): Statistik der Lebensformen als Grundlage für die biologische Pflanzengeographie.-Beih. Biol. Cbl. 27 II, 170 - 206d. Rote Liste: KORNECK, D., SCHNITTLER, M., VOLLMER, I. (1996): Rote Liste der Farn- und Blütenpflanzen (Pteridophyta et Spermatophyta) Deutschlands. – LUDWIG, G., SCHNITTLER, M. [Hrsg.]: Rote Listen gefährdeter Pflanzen Deutschlands. – Schriftenr. Vegetationskd. 28: 21–187, Bundesamt für Naturschutz, Bonn.'"
6080,R Script for accessing BExIS data,An R script that allows direct access to the BExIS database.
6082,Excelsheet for observation of herbivory,Comment from data management (2020): unknown for whom this sheet was created for. It's simply kept for archival purpose.
6123,"Abundance of emerged insects from Plantago inflorescences at 80 grasslands EPs - plant level, 2008","Single Plantago lanceolata inflorescences were collected in order to count herbivorous snout beetles, their parasitoids and other arthropods occurring in Plantago inflorescences. Those data should be correlated to vegetation structure and plant diversity in the surrounding of the focus plants."
6124,"Abundance of emerged insects from Plantago inflorescences at 80 grassland EPs - subplot level, 2008","Plantago lanceolata inflorescences were collected in order to count herbivorous snout beetles, their parasitoids and other arthropods occurring in Plantago inflorescences. Those data should be correlated to vegetation structure and plant diversity in the surrounding of the host plants."
6160,"Plant diversity (SCH, 2008)(2nd round)","In grasslands, intensive mowing, heavy grazing, and fertilization represent major negative impacts for plant species richness. However, little is known about how intensification in land use influences the performance of species at higher trophic levels, apart from simply reducing species numbers. Here we investigate the impact of land use on all levels of a tritrophic system, and on the surrounding vegetation. The targeted plant, Plantago lanceolata L. (Plantaginaceae), was chosen because it is widespread throughout Germany, and occurs under different land use intensities. In this dataset you will find the data for forb species abundance in the surrounding of P. lanceolata in late summer."
6222,Soil: Weight of fine earth grid plots,Weights of fine earth (<2mm)
6223,Soil: CN gridplots,In this data file the results of CN measurements at all grid points are stored (including results of calibrations)
6224,Soil: Classification KA5 grid plots,Soil types
6225,Soil: Inventory mineral soils grid plots dublicates,This dataset is used to remove dublicated soil samples from dataset 6241
6226,Soil: pH-analysis grid plots,pH Analysis
6227,Central Soil Storage Facility Jena,This dataset is used to improve soil sample logistics
6240,"Vegetation Records for Forest EPs in 2009, Header Data without Species Identities",Vegetation relevés on all 400 m² forest EPs
6241,Soil: Inventory mineral soils grid plots,"Soils were sampled according to the German Soil Classification (KA 5)AG Boden, Hannover, 2005"
6280,Dendrometer - Estimating the radial change,"Schaetzung der Radialänderung mit dem Programm POTIBHD, basierend auf der Methode von Elsenhans, 2009"
6300,"Grasshopper, bugs, cicadas - raw data, 2008","The effects of land use on arthropod diversity is studied in all three exploratories during the whole vegetation period 2008.

Notice: This dataset contains raw data only and acts primarily as backup. Please request validated data for statistical analysis. Validated arthropod data is already available in various datasets in BExIS."
6302,"Coleoptera-Rest abundance and species, 2008","The effects of land use on arthropod diversity is studied in all three exploratories during the whole vegetation period 2008.

Notice: This dataset contains raw data only and acts primarily as backup. Please request validated data for statistical analysis. Validated arthropod data is already available in various datasets in BExIS"
6303,"Staphylinidae abundance and species, 2008","The effects of land use on arthropod diversity is studied in all three exploratories during the whole vegetation period 2008.

Notice: This dataset contains raw data only and acts primarily as backup. Please request validated data for statistical analysis. Validated arthropod data is already available in various datasets in BExIS."
6304,"Neuroptera abundance and species, 2008","The effects of land use on arthropod diversity is studied in all three exploratories during the whole vegetation period 2008.

Notice: This dataset contains raw data only and acts primarily as backup. Please request validated data for statistical analysis. Validated arthropod data is already available in various datasets in BExIS."
6305,"Bug abundance and diversity, 2008","The effects of land use on arthropod diversity is studied in all three exploratories during the whole vegetation period 2008.

Notice: This dataset contains raw data only and acts primarily as backup. Please request validated data for statistical analysis. Validated arthropod data is already available in various datasets in BExIS."
6306,"Araneae abundance and species, 2008","The effects of land use on arthropod diversity is studied in all three exploratories during the whole vegetation period 2008.

Notice: This dataset contains raw data only and acts primarily as backup. Please request validated data for statistical analysis. Validated arthropod data is already available in various datasets in BExIS."
6320,"Vegetation Records for Forest GPs, 2007 - 2008, Header Data and Species Identities",Vegetation relevés of all 400 m² GPs in forests
6340,"Vegetation Records for Grassland EPs in 2009, Header Data without Species Identities","Sammelarten"" sind durch agg= Aggregate oder total gekennzeichnet. Sie umfassen jene Taxa, die teilweise bis zur Kleinart, Subspecies oder Varietas bestimmt wurden, teilweise aber auch nur auf Gattungs- (... spec. (indet.)) oder Artebene. Taxonomie nach Wisskirchen,Haeupler (1998)Standardliste für Deutschland. Lebensformen nach Raunkiaer, C. (1910): Statistik der Lebensformen als Grundlage für die biologische Pflanzengeographie.-Beih. Biol. Cbl. 27 II, 170 - 206d. Rote Liste: KORNECK, D., SCHNITTLER, M., VOLLMER, I. (1996): Rote Liste der Farn- und Blütenpflanzen (Pteridophyta et Spermatophyta) Deutschlands. – LUDWIG, G., SCHNITTLER, M. [Hrsg.]: Rote Listen gefährdeter Pflanzen Deutschlands. – Schriftenr. Vegetationskd. 28: 21–187, Bundesamt für Naturschutz, Bonn."
