id,anchor1_id,anchor1_label,anchor1_score
30288,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.629182
30289,,,0.0
30290,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.662666
30291,,,0.0
30292,,,0.0
30293,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.642728
30294,TOPOGRAPHIC EFFECTS,TOPOGRAPHIC EFFECTS,0.58083
30295,,,0.0
30296,,,0.0
30297,,,0.0
30298,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.611433
30299,,,0.0
30300,,,0.0
30301,,,0.0
30302,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.618427
30303,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.629951
30304,,,0.0
30305,LAND USE/LAND COVER CHANGE,LAND USE/LAND COVER CHANGE,0.601017
30306,,,0.0
30307,CYANOBACTERIA (BLUE-GREEN ALGAE),CYANOBACTERIA (BLUE-GREEN ALGAE),0.51749
30308,PIGMENTS,PIGMENTS,0.570088
30309,,,0.0
30310,,,0.0
30311,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.551816
30312,SOIL ORGANIC CARBON (SOC),SOIL ORGANIC CARBON (SOC),0.546832
30313,,,0.0
30314,ANGIOSPERMS (FLOWERING PLANTS),ANGIOSPERMS (FLOWERING PLANTS),0.4721
30315,,,0.0
30316,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.520714
30317,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.631293
30318,,,0.0
30319,,,0.0
30320,,,0.0
30321,PERMAFROST/METHANE RELEASE,PERMAFROST/METHANE RELEASE,0.558347
30322,SPECIES COMPETITION,SPECIES COMPETITION,0.628305
30323,,,0.0
30324,,,0.0
30325,OCEAN COASTAL UPWELLING INDEX,OCEAN COASTAL UPWELLING INDEX,0.528525
30326,POLLINATOR SPECIES,POLLINATOR SPECIES,0.612907
30327,,,0.0
30328,PERMAFROST/METHANE RELEASE,PERMAFROST/METHANE RELEASE,0.560788
30329,,,0.0
30330,,,0.0
30331,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.657907
30332,,,0.0
30333,,,0.0
30334,,,0.0
30335,,,0.0
30336,,,0.0
30337,,,0.0
30338,,,0.0
30339,,,0.0
30340,,,0.0
30341,LAKE LEVELS,LAKE LEVELS,0.538042
30342,,,0.0
30343,FIJI INDEX,FIJI INDEX,0.572056
30344,,,0.0
30345,,,0.0
30346,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.601872
30347,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.624141
30348,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.691505
30349,,,0.0
30350,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.608802
30351,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.614658
30352,,,0.0
30353,,,0.0
30354,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.614033
30355,,,0.0
30356,,,0.0
30357,,,0.0
30358,,,0.0
30359,,,0.0
30360,,,0.0
30361,,,0.0
30362,,,0.0
30363,,,0.0
30364,,,0.0
30365,,,0.0
30366,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.657861
30367,,,0.0
30368,,,0.0
30369,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.654788
30370,,,0.0
30371,,,0.0
30372,,,0.0
30373,,,0.0
30374,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.657556
30375,,,0.0
30376,,,0.0
30377,,,0.0
30378,LIZARDS/SNAKES,LIZARDS/SNAKES,0.53358
30379,,,0.0
30380,,,0.0
30381,,,0.0
30382,,,0.0
30383,,,0.0
30384,,,0.0
30385,,,0.0
30386,,,0.0
30387,,,0.0
30388,,,0.0
30389,,,0.0
30390,,,0.0
30391,,,0.0
30392,DOGS/FOXES/WOLVES,DOGS/FOXES/WOLVES,0.462601
30393,,,0.0
30394,,,0.0
30395,,,0.0
30396,,,0.0
30397,SILVICULTURE,SILVICULTURE,0.59888
30398,,,0.0
30399,,,0.0
30400,,,0.0
30401,,,0.0
30402,,,0.0
30403,,,0.0
30404,,,0.0
30405,,,0.0
30406,MICROFOSSIL,MICROFOSSIL,0.623371
30407,,,0.0
30408,,,0.0
30409,,,0.0
30410,,,0.0
30411,,,0.0
30412,,,0.0
30413,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.586563
30414,GELBSTOFF,GELBSTOFF,0.617452
30415,,,0.0
30416,,,0.0
30417,,,0.0
30418,,,0.0
30419,,,0.0
30420,,,0.0
30421,,,0.0
30422,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.514433
30423,MASS EXTINCTIONS,MASS EXTINCTIONS,0.558836
30424,,,0.0
30425,,,0.0
30426,,,0.0
30427,,,0.0
30428,,,0.0
30429,SILVICULTURE,SILVICULTURE,0.623202
30430,,,0.0
30431,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.520109
30432,POLLINATOR SPECIES,POLLINATOR SPECIES,0.597632
30433,,,0.0
30434,,,0.0
30435,,,0.0
30436,,,0.0
30437,,,0.0
30438,,,0.0
30439,,,0.0
30440,DISSOLVED CO2,DISSOLVED CO2,0.558976
30441,,,0.0
30442,,,0.0
30443,,,0.0
30444,,,0.0
30445,MASS EXTINCTIONS,MASS EXTINCTIONS,0.563088
30446,,,0.0
30447,,,0.0
30448,CODS/HADDOCKS,CODS/HADDOCKS,0.458281
30449,,,0.0
30450,,,0.0
30451,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.602231
30452,,,0.0
30453,,,0.0
30454,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.654993
30455,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.659838
30456,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.598289
30457,,,0.0
30458,,,0.0
30459,,,0.0
30460,,,0.0
30461,,,0.0
30462,PERMAFROST/METHANE RELEASE,PERMAFROST/METHANE RELEASE,0.542885
30463,,,0.0
30464,BIODIVERSITY FUNCTIONS,BIODIVERSITY FUNCTIONS,0.6564
30465,,,0.0
30466,,,0.0
30467,,,0.0
30468,,,0.0
30469,SOIL COLOR,SOIL COLOR,0.56767
30470,,,0.0
30471,,,0.0
30472,,,0.0
30473,SEDIMENTARY ROCK AGE DETERMINATIONS,SEDIMENTARY ROCK AGE DETERMINATIONS,0.576854
30474,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.599608
30475,,,0.0
30476,,,0.0
30477,,,0.0
30478,METAGENOMICS,METAGENOMICS,0.574863
30479,SPECIES/POPULATION INTERACTIONS,SPECIES/POPULATION INTERACTIONS,0.62341
30480,ECOSYSTEM FUNCTIONS,ECOSYSTEM FUNCTIONS,0.568418
30481,,,0.0
30482,,,0.0
30483,,,0.0
30484,,,0.0
30485,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.620213
30486,,,0.0
30487,DROUGHT,DROUGHT,0.566956
30488,,,0.0
30489,,,0.0
30490,,,0.0
30491,,,0.0
30492,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.614707
30493,,,0.0
30494,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.602035
30495,CRYPTOMONADS,CRYPTOMONADS,0.554367
30496,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.535323
30497,GREEN ALGAE,GREEN ALGAE,0.620804
30498,GREEN ALGAE,GREEN ALGAE,0.603046
30499,CORAL DEPOSITS,CORAL DEPOSITS,0.541419
30500,CYANOBACTERIA (BLUE-GREEN ALGAE),CYANOBACTERIA (BLUE-GREEN ALGAE),0.513288
30501,METAGENOMICS,METAGENOMICS,0.572876
30502,,,0.0
30503,,,0.0
30504,INFORMATION MANAGEMENT SERVICES,INFORMATION MANAGEMENT SERVICES,0.574051
30505,DATA ANALYSIS,DATA ANALYSIS,0.600606
30506,,,0.0
30507,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.651232
30508,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.66027
30509,,,0.0
30510,,,0.0
30511,,,0.0
30512,,,0.0
30513,,,0.0
30514,,,0.0
30515,,,0.0
30516,,,0.0
30517,,,0.0
30518,OXYGEN ISOTOPE ANALYSIS,OXYGEN ISOTOPE ANALYSIS,0.561134
30519,,,0.0
30520,,,0.0
30521,,,0.0
30522,,,0.0
30523,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.522269
30524,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.610656
30525,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.599835
30526,,,0.0
30527,,,0.0
30528,,,0.0
30529,,,0.0
30530,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.629982
30531,,,0.0
30532,,,0.0
30533,,,0.0
30534,WATER MANAGEMENT,WATER MANAGEMENT,0.562492
30535,,,0.0
30536,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.603739
30537,BIOLOGICAL HAZARDS MAPPING,BIOLOGICAL HAZARDS MAPPING,0.574276
30538,,,0.0
30539,,,0.0
30540,POLLEN,POLLEN,0.556315
30541,,,0.0
30542,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.594678
30543,,,0.0
30544,LAKE LEVELS,LAKE LEVELS,0.581465
30545,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.596203
30546,,,0.0
30547,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.599173
30548,BERYLLIUM-10 ANALYSIS,BERYLLIUM-10 ANALYSIS,0.483154
30549,METAGENOMICS,METAGENOMICS,0.581023
30550,,,0.0
30551,,,0.0
30552,PHOSPHORUS,PHOSPHORUS,0.542182
30553,,,0.0
30554,MASS EXTINCTIONS,MASS EXTINCTIONS,0.532429
30555,,,0.0
30556,TREE RINGS,TREE RINGS,0.567678
30557,,,0.0
30558,,,0.0
30559,,,0.0
30560,,,0.0
30561,,,0.0
30562,ANGSTROM EXPONENT,ANGSTROM EXPONENT,0.534917
30563,,,0.0
30564,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.601911
30565,,,0.0
30566,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.596316
30567,,,0.0
30568,,,0.0
30569,,,0.0
30570,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.739599
30571,,,0.0
30572,AMMONIA,AMMONIA,0.575223
30573,,,0.0
30574,,,0.0
30575,,,0.0
30576,,,0.0
30577,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.605264
30578,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.544961
30579,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.618618
30580,,,0.0
30581,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.594993
30582,,,0.0
30583,,,0.0
30584,,,0.0
30585,DROUGHT,DROUGHT,0.496348
30586,,,0.0
30587,,,0.0
30588,,,0.0
30589,,,0.0
30590,,,0.0
30591,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.705067
30592,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.597465
30593,,,0.0
30594,,,0.0
30595,,,0.0
30596,,,0.0
30597,,,0.0
30598,GEOMAGNETIC FORECASTS,GEOMAGNETIC FORECASTS,0.545874
30599,,,0.0
30600,,,0.0
30601,PHOSPHOROUS,PHOSPHOROUS,0.545011
30602,SLIME MOLDS,SLIME MOLDS,0.45838
30603,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.601847
30604,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.668417
30605,,,0.0
30606,,,0.0
30607,,,0.0
30608,,,0.0
30609,MARSHES,MARSHES,0.521058
30610,,,0.0
30611,MASS EXTINCTIONS,MASS EXTINCTIONS,0.584526
30612,,,0.0
30613,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.632798
30614,,,0.0
30615,,,0.0
30616,,,0.0
30617,TREE RINGS,TREE RINGS,0.574442
30618,,,0.0
30619,,,0.0
30620,MACROFAUNA,MACROFAUNA,0.510379
30621,GROWTH STAGE,GROWTH STAGE,0.459773
30622,METAGENOMICS,METAGENOMICS,0.597482
30623,,,0.0
30624,CYCADS,CYCADS,0.491072
30625,,,0.0
30626,,,0.0
30627,,,0.0
30628,,,0.0
30629,,,0.0
30630,,,0.0
30631,LAND USE/LAND COVER CHANGE,LAND USE/LAND COVER CHANGE,0.605713
30632,BIOCHEMICAL OXYGEN DEMAND (BOD),BIOCHEMICAL OXYGEN DEMAND (BOD),0.551372
30633,VOLATILE ORGANIC COMPOUNDS,VOLATILE ORGANIC COMPOUNDS,0.567361
30634,,,0.0
30635,,,0.0
30636,,,0.0
30637,PEANUT WORMS,PEANUT WORMS,0.524414
30638,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.605303
30639,,,0.0
30640,,,0.0
30641,,,0.0
30642,,,0.0
30643,,,0.0
30644,,,0.0
30645,,,0.0
30646,,,0.0
30647,HIGH THROUGHPUT SEQUENCING,HIGH THROUGHPUT SEQUENCING,0.60131
30648,,,0.0
30649,,,0.0
30650,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.599267
30651,,,0.0
30652,ECOSYSTEM FUNCTIONS,ECOSYSTEM FUNCTIONS,0.661051
30653,,,0.0
30654,,,0.0
30655,,,0.0
30656,,,0.0
30657,,,0.0
30658,,,0.0
30659,PALMER DROUGHT CROP MOISTURE INDEX,PALMER DROUGHT CROP MOISTURE INDEX,0.580641
30660,MICROFAUNA,MICROFAUNA,0.526098
30661,ECOSYSTEM FUNCTIONS,ECOSYSTEM FUNCTIONS,0.715339
30662,,,0.0
30663,,,0.0
30664,SPECIES COMPETITION,SPECIES COMPETITION,0.64039
30665,,,0.0
30666,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.680634
30667,,,0.0
30668,,,0.0
30669,,,0.0
30671,,,0.0
30672,,,0.0
30673,,,0.0
30674,GELBSTOFF,GELBSTOFF,0.655967
30675,BIDIRECTIONAL REFLECTANCE DISTRIBUTION FUNCTION,BIDIRECTIONAL REFLECTANCE DISTRIBUTION FUNCTION,0.53524
30676,DROUGHT,DROUGHT,0.61011
30677,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.639294
30678,,,0.0
30679,,,0.0
30680,TOPOGRAPHIC EFFECTS,TOPOGRAPHIC EFFECTS,0.49751
30681,,,0.0
30682,,,0.0
30684,,,0.0
30685,SPECIES COMPETITION,SPECIES COMPETITION,0.536732
30686,METAGENOMICS,METAGENOMICS,0.588079
30687,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.523526
30688,POLLEN,POLLEN,0.51527
30689,,,0.0
30690,,,0.0
30691,,,0.0
30692,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.575751
30693,,,0.0
30694,,,0.0
30695,TREE RINGS,TREE RINGS,0.617253
30696,,,0.0
30698,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.629012
30699,ENVIRONMENTAL VULNERABILITY INDEX (EVI),ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.567261
30700,METAGENOMICS,METAGENOMICS,0.59713
30701,,,0.0
30702,,,0.0
30703,DECOMPOSITION,DECOMPOSITION,0.594867
30704,DROUGHT,DROUGHT,0.627675
30705,,,0.0
30706,GELBSTOFF,GELBSTOFF,0.571585
30707,,,0.0
30708,,,0.0
30709,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.59704
30710,,,0.0
30711,,,0.0
30712,,,0.0
30713,,,0.0
30714,,,0.0
30715,NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),NORMALIZED DIFFERENCE VEGETATION INDEX (NDVI),0.524528
30716,,,0.0
30717,SLIME MOLDS,SLIME MOLDS,0.44411
30718,CYANOBACTERIA (BLUE-GREEN ALGAE),CYANOBACTERIA (BLUE-GREEN ALGAE),0.586464
30719,BREEDING PRODUCTIVITY,BREEDING PRODUCTIVITY,0.485277
30720,,,0.0
30721,,,0.0
30722,,,0.0
30723,MACROALGAE (SEAWEEDS),MACROALGAE (SEAWEEDS),0.589109
30724,BROWN ALGAE,BROWN ALGAE,0.511596
30725,,,0.0
30726,,,0.0
30727,,,0.0
30728,,,0.0
30729,GELBSTOFF,GELBSTOFF,0.641452
30730,,,0.0
30731,,,0.0
30732,,,0.0
30733,SUBMESOCALE EDDIES,SUBMESOCALE EDDIES,0.514446
30734,,,0.0
30735,,,0.0
30736,,,0.0
30737,MICROFAUNA,MICROFAUNA,0.539839
30738,,,0.0
30739,,,0.0
30740,,,0.0
30741,GEOMAGNETIC FORECASTS,GEOMAGNETIC FORECASTS,0.532564
30742,,,0.0
30743,BROWN ALGAE,BROWN ALGAE,0.47204
30744,FOREST CONSERVATION,FOREST CONSERVATION,0.609404
30745,,,0.0
30746,,,0.0
30747,,,0.0
30748,,,0.0
30749,,,0.0
30750,,,0.0
30751,,,0.0
30752,,,0.0
30753,,,0.0
30754,,,0.0
30755,,,0.0
30756,MICROFOSSIL,MICROFOSSIL,0.585104
30757,BROWN ALGAE,BROWN ALGAE,0.474511
30758,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.619175
30759,,,0.0
30760,FIJI INDEX,FIJI INDEX,0.578075
30761,LAND SURFACE FEEDBACKS,LAND SURFACE FEEDBACKS,0.640367
30762,TRANSCRIPTOMIC ANALYSIS,TRANSCRIPTOMIC ANALYSIS,0.569567
30763,,,0.0
30764,,,0.0
30765,,,0.0
30766,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.604249
30767,,,0.0
30768,,,0.0
30769,,,0.0
30770,,,0.0
30771,,,0.0
30772,,,0.0
30773,STRATOCUMULUS MAMMATUS,STRATOCUMULUS MAMMATUS,0.510833
30774,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.623954
30775,SLR (SATELLITE LASER RANGING),SLR (SATELLITE LASER RANGING),0.607597
30776,,,0.0
30777,,,0.0
30778,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.62264
30779,,,0.0
30780,,,0.0
30781,PHOSPHORUS,PHOSPHORUS,0.568442
30782,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.595838
30783,,,0.0
30784,DNA,DNA,0.47391
30785,PLANT PHENOLOGY,PLANT PHENOLOGY,0.626044
30786,,,0.0
30787,DISSOLVED CO2,DISSOLVED CO2,0.551476
30788,,,0.0
30789,,,0.0
30790,,,0.0
30791,,,0.0
30792,,,0.0
30793,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.626975
30794,,,0.0
30795,,,0.0
30796,,,0.0
30797,,,0.0
30798,,,0.0
30799,CYANOBACTERIA (BLUE-GREEN ALGAE),CYANOBACTERIA (BLUE-GREEN ALGAE),0.499628
30800,,,0.0
30801,METAGENOMICS,METAGENOMICS,0.604721
30802,LAND SURFACE/AGRICULTURE INDICATORS,LAND SURFACE/AGRICULTURE INDICATORS,0.619998
30804,AMPLICON SEQUENCING,AMPLICON SEQUENCING,0.539698
30805,,,0.0
30806,,,0.0
30807,,,0.0
30808,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.633895
30810,CILIATES,CILIATES,0.503577
30811,,,0.0
30812,MICROFOSSIL,MICROFOSSIL,0.582939
30813,,,0.0
30814,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.66348
30815,,,0.0
30816,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.604528
30817,,,0.0
30818,GEOENGINEERING,GEOENGINEERING,0.558143
30819,BIODEGRATION,BIODEGRATION,0.581633
30820,,,0.0
30821,,,0.0
30822,,,0.0
30823,,,0.0
30824,FATTY ACID DESATURASE,FATTY ACID DESATURASE,0.546624
30825,,,0.0
30826,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.594649
30827,ISOTOPES,ISOTOPES,0.526161
30829,,,0.0
30830,,,0.0
30831,,,0.0
30832,VOLATILE ORGANIC COMPOUNDS,VOLATILE ORGANIC COMPOUNDS,0.504684
30833,,,0.0
30834,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.596927
30835,,,0.0
30836,,,0.0
30837,,,0.0
30838,,,0.0
30839,,,0.0
30840,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.604991
30841,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.596326
30842,,,0.0
30843,,,0.0
30844,,,0.0
30845,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.607354
30846,,,0.0
30847,HAPTOPHYTES,HAPTOPHYTES,0.493454
30848,,,0.0
30849,,,0.0
30850,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.623061
30851,BERYLLIUM-10 ANALYSIS,BERYLLIUM-10 ANALYSIS,0.51811
30852,,,0.0
30853,,,0.0
30854,,,0.0
30855,,,0.0
30857,VLBI (VERY LONG BASELINE INTERFEROMETRY),VLBI (VERY LONG BASELINE INTERFEROMETRY),0.501445
30858,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.60036
30859,,,0.0
30860,MACROFAUNA,MACROFAUNA,0.549245
30861,ECOSYSTEM FUNCTIONS,ECOSYSTEM FUNCTIONS,0.610266
30862,METAGENOME ASSEMBLED GENOMES (MAGs),METAGENOME ASSEMBLED GENOMES (MAGs),0.534104
30863,,,0.0
30864,,,0.0
30865,,,0.0
30866,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.606033
30867,,,0.0
30868,,,0.0
30869,ENVIRONMENTAL VULNERABILITY INDEX (EVI),ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.60595
30870,AMMONIA,AMMONIA,0.528228
30871,,,0.0
30872,,,0.0
30874,,,0.0
30875,,,0.0
30876,,,0.0
30877,,,0.0
30878,PLANT PHENOLOGY,PLANT PHENOLOGY,0.595741
30879,,,0.0
30881,,,0.0
30882,,,0.0
30883,DESKTOP GEOGRAPHIC INFORMATION SYSTEMS,DESKTOP GEOGRAPHIC INFORMATION SYSTEMS,0.542127
30884,,,0.0
30885,,,0.0
30886,GLYOXAL,GLYOXAL,0.53313
30887,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.595598
30888,MICROFAUNA,MICROFAUNA,0.548858
30889,,,0.0
30890,,,0.0
30891,,,0.0
30892,,,0.0
30893,,,0.0
30894,ENVIRONMENTAL VULNERABILITY INDEX (EVI),ENVIRONMENTAL VULNERABILITY INDEX (EVI),0.553998
30895,SUBMESOCALE EDDIES,SUBMESOCALE EDDIES,0.506108
30896,CORAL DEPOSITS,CORAL DEPOSITS,0.499463
30897,,,0.0
30919,,,0.0
30943,SILVICULTURE,SILVICULTURE,0.614174
30952,,,0.0
30953,BALEEN WHALES,BALEEN WHALES,0.538715
30959,,,0.0
30960,,,0.0
30961,,,0.0
30962,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.584477
30965,,,0.0
30966,,,0.0
30967,,,0.0
30972,,,0.0
30976,,,0.0
30978,BIODEGRATION,BIODEGRATION,0.512156
30984,,,0.0
30986,,,0.0
30987,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.610071
30998,FOREST CONSERVATION,FOREST CONSERVATION,0.609255
31008,,,0.0
31009,,,0.0
31010,,,0.0
31011,,,0.0
31013,GEOMAGNETIC FORECASTS,GEOMAGNETIC FORECASTS,0.555426
31014,SLR (SATELLITE LASER RANGING),SLR (SATELLITE LASER RANGING),0.547573
31015,ECOSYSTEM FUNCTIONS,ECOSYSTEM FUNCTIONS,0.574858
31016,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.597621
31017,,,0.0
31019,METAGENOME ASSEMBLED GENOMES (MAGs),METAGENOME ASSEMBLED GENOMES (MAGs),0.56381
31022,,,0.0
31029,,,0.0
31038,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.605242
31039,,,0.0
31041,,,0.0
31042,,,0.0
31043,CARBON DIOXIDE,CARBON DIOXIDE,0.610445
31045,BIODIVERSITY FUNCTIONS,BIODIVERSITY FUNCTIONS,0.618731
31046,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.624992
31047,PLANT PHENOLOGY,PLANT PHENOLOGY,0.661746
31050,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.599106
31051,CARBON FOOTPRINT,CARBON FOOTPRINT,0.540667
31055,SOIL MOISTURE,SOIL MOISTURE,0.517676
31059,,,0.0
31060,PLANT PHENOLOGY,PLANT PHENOLOGY,0.587053
31063,,,0.0
31064,WATER MANAGEMENT,WATER MANAGEMENT,0.607608
31065,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.628242
31066,,,0.0
31067,,,0.0
31068,METHANE,METHANE,0.58302
31069,,,0.0
31071,,,0.0
31072,,,0.0
31073,TREE RINGS,TREE RINGS,0.559016
31077,NUTRITIONAL CONSTRAINTS,NUTRITIONAL CONSTRAINTS,0.606485
31083,SLR (SATELLITE LASER RANGING),SLR (SATELLITE LASER RANGING),0.583133
31084,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.631581
31085,,,0.0
31089,MICROFOSSIL,MICROFOSSIL,0.587342
31090,,,0.0
31092,,,0.0
31093,,,0.0
31097,,,0.0
31098,,,0.0
31099,,,0.0
31101,DATA ANALYSIS AND VISUALIZATION,DATA ANALYSIS AND VISUALIZATION,0.668218
31104,,,0.0
31108,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.60559
31121,,,0.0
31126,,,0.0
31127,,,0.0
31128,,,0.0
31129,CUMULUS CONGESTUS,CUMULUS CONGESTUS,0.510173
31130,,,0.0
31144,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.656082
31145,,,0.0
31147,,,0.0
31148,MORPHOLOGICAL ADAPTATION,MORPHOLOGICAL ADAPTATION,0.609075
31149,,,0.0
31152,,,0.0
31153,GEOMAGNETIC FORECASTS,GEOMAGNETIC FORECASTS,0.556152
31154,,,0.0
31156,,,0.0
31168,,,0.0
31169,,,0.0
31188,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.632264
31189,SPECIES DISTRIBUTION MODELS,SPECIES DISTRIBUTION MODELS,0.628571
31190,,,0.0
31191,,,0.0
31192,,,0.0
31193,MASS EXTINCTIONS,MASS EXTINCTIONS,0.560728
31194,SOIL ROOTING DEPTH,SOIL ROOTING DEPTH,0.562718
31211,,,0.0
31212,BIODIVERSITY FUNCTIONS,BIODIVERSITY FUNCTIONS,0.623909
